world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
515.348813,814,167,515.270966,95.00099999991107,1.444719607464421,0.1655539572238922,0.19695690274238586,0.1655539572238922,0.19695690274238586,True
515.348813,814,168,515.3722475,216.78050000014082,0.7230601524411391,0.14898434281349182,0.20570731163024902,0.14898434281349182,0.20570731163024902,True
515.4209239999999,815,168,515.3722475,216.78050000014082,0.7230601524411391,0.14865261316299438,0.21015891432762146,0.14865261316299438,0.21015891432762146,True
515.516002,816,168,515.3722475,216.78050000014082,0.7230601524411391,0.14664261043071747,0.21565447747707367,0.14664261043071747,0.21565447747707367,True
515.5881889999999,817,168,515.3722475,216.78050000014082,0.7230601524411391,0.14646175503730774,0.21372643113136292,0.14646175503730774,0.21372643113136292,True
515.832867,820,169,515.849563,182.6095000000123,1.448874114052834,0.034017182886600494,0.9250082969665527,0.034017182886600494,0.9250082969665527,True
515.918385,821,169,515.849563,182.6095000000123,1.448874114052834,0.02973298542201519,0.9257071614265442,0.02973298542201519,0.9257071614265442,True
515.998572,822,169,515.849563,182.6095000000123,1.448874114052834,0.034927431493997574,0.9237446188926697,0.034927431493997574,0.9237446188926697,True
516.0725759999999,823,170,516.0379175,214.32899999990696,1.1440905607296472,0.06270849704742432,0.9341843128204346,0.06270849704742432,0.9341843128204346,True
516.1494319999999,824,170,516.0379175,214.32899999990696,1.1440905607296472,0.07354515045881271,0.9203388094902039,0.07354515045881271,0.9203388094902039,True
516.222085,825,170,516.0379175,214.32899999990696,1.1440905607296472,0.08008717745542526,0.9143584370613098,0.08008717745542526,0.9143584370613098,True
516.222085,825,171,516.2585035,218.11250000007476,1.1442926415299015,0.051644232124090195,0.9268383383750916,0.051644232124090195,0.9268383383750916,True
516.298248,826,171,516.2585035,218.11250000007476,1.1442926415299015,0.056092895567417145,0.9248149991035461,0.056092895567417145,0.9248149991035461,True
516.3851589999999,827,171,516.2585035,218.11250000007476,1.1442926415299015,0.06586867570877075,0.9260085225105286,0.06586867570877075,0.9260085225105286,True
