world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
176151.739718,1003,168,176151.72119349998,100.03800000413321,1.4276726900169572,0.8950856328010559,0.4728217124938965,0.8950856328010559,0.4728217124938965,True
176151.775942,1004,168,176151.72119349998,100.03800000413321,1.4276726900169572,0.8927229642868042,0.48413750529289246,0.8927229642868042,0.48413750529289246,True
176151.807849,1005,168,176151.72119349998,100.03800000413321,1.4276726900169572,0.8912875056266785,0.48673054575920105,0.8912875056266785,0.48673054575920105,True
176151.807849,1005,169,176151.8252965,199.7109999647364,1.1262815858415123,0.9217063188552856,0.4532606899738312,0.9217063188552856,0.4532606899738312,True
176151.843768,1006,169,176151.8252965,199.7109999647364,1.1262815858415123,0.9214882254600525,0.45358243584632874,0.9214882254600525,0.45358243584632874,True
176151.87576,1007,169,176151.8252965,199.7109999647364,1.1262815858415123,0.9229603409767151,0.4519684314727783,0.9229603409767151,0.4519684314727783,True
176151.907675,1008,169,176151.8252965,199.7109999647364,1.1262815858415123,0.9250603318214417,0.4498758316040039,0.9250603318214417,0.4498758316040039,True
176151.943787,1009,169,176151.8252965,199.7109999647364,1.1262815858415123,0.9255161285400391,0.4490181803703308,0.9255161285400391,0.4490181803703308,True
176151.975966,1010,169,176151.8252965,199.7109999647364,1.1262815858415123,0.9239238500595093,0.4500831961631775,0.9239238500595093,0.4500831961631775,True
176152.007827,1011,169,176151.8252965,199.7109999647364,1.1262815858415123,0.9214200377464294,0.45155948400497437,0.9214200377464294,0.45155948400497437,True
176152.143741,1015,170,176152.156923,116.00649997126311,1.2933979426313806,0.09929817169904709,0.8764827251434326,0.09929817169904709,0.8764827251434326,True
176152.17588999998,1016,170,176152.156923,116.00649997126311,1.2933979426313806,0.09976879507303238,0.8748125433921814,0.09976879507303238,0.8748125433921814,True
176152.21177999998,1017,170,176152.156923,116.00649997126311,1.2933979426313806,0.09985528141260147,0.8723123073577881,0.09985528141260147,0.8723123073577881,True
176152.243772,1018,170,176152.156923,116.00649997126311,1.2933979426313806,0.10007955878973007,0.8701292872428894,0.10007955878973007,0.8701292872428894,True
176152.27591,1019,170,176152.156923,116.00649997126311,1.2933979426313806,0.10041635483503342,0.8670576810836792,0.10041635483503342,0.8670576810836792,True
176152.27591,1019,171,176152.2889175,216.08699997887015,1.2673622703850422,0.024167528375983238,0.9487659931182861,0.024167528375983238,0.9487659931182861,True
176152.311853,1020,171,176152.2889175,216.08699997887015,1.2673622703850422,0.024283424019813538,0.9460581541061401,0.024283424019813538,0.9460581541061401,True
176152.34372499998,1021,171,176152.2889175,216.08699997887015,1.2673622703850422,0.024293450638651848,0.943691074848175,0.024293450638651848,0.943691074848175,True
176152.379811,1022,171,176152.2889175,216.08699997887015,1.2673622703850422,0.023983437567949295,0.9426513314247131,0.023983437567949295,0.9426513314247131,True
176152.41177099998,1023,171,176152.2889175,216.08699997887015,1.2673622703850422,0.02388506755232811,0.9420642256736755,0.02388506755232811,0.9420642256736755,True
176152.44396,1024,171,176152.2889175,216.08699997887015,1.2673622703850422,0.02402186580002308,0.942063570022583,0.02402186580002308,0.942063570022583,True
176152.479938,1025,171,176152.2889175,216.08699997887015,1.2673622703850422,0.024327866733074188,0.9422758221626282,0.024327866733074188,0.9422758221626282,True
176152.511809,1026,171,176152.2889175,216.08699997887015,1.2673622703850422,0.0243058018386364,0.9429107308387756,0.0243058018386364,0.9429107308387756,True
176152.511809,1026,172,176152.50896,156.07149997958913,1.454086860124179,0.04889998957514763,0.9055038094520569,0.04889998957514763,0.9055038094520569,True
