world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
-736171.156812,0,0,-736171.4205565001,86.55150001868606,0.8659232071928944,0.9596903920173645,0.16324473917484283,0.9596903920173645,0.16324473917484283,True
-736171.156812,0,1,-736171.310849,186.92100001499057,1.2643714135761326,0.8337833881378174,0.13286887109279633,0.8337833881378174,0.13286887109279633,True
-736171.107946,1,1,-736171.310849,186.92100001499057,1.2643714135761326,0.8336567878723145,0.13356661796569824,0.8336567878723145,0.13356661796569824,True
-736171.067171,3,2,-736171.0575055,128.14150005578995,1.4645450827556792,0.5825210213661194,0.45378348231315613,0.5825210213661194,0.45378348231315613,True
-736171.0352619999,4,2,-736171.0575055,128.14150005578995,1.4645450827556792,0.582546055316925,0.4548114538192749,0.582546055316925,0.4548114538192749,True
-736170.9994859999,5,2,-736171.0575055,128.14150005578995,1.4645450827556792,0.5825933218002319,0.4557245671749115,0.5825933218002319,0.4557245671749115,True
-736170.967138,6,2,-736171.0575055,128.14150005578995,1.4645450827556792,0.5826793313026428,0.45554864406585693,0.5826793313026428,0.45554864406585693,True
-736170.935512,7,2,-736171.0575055,128.14150005578995,1.4645450827556792,0.5819898843765259,0.45547428727149963,0.5819898843765259,0.45547428727149963,True
-736170.835105,10,3,-736170.8498569999,146.96649997495115,1.1692259893087855,0.1438627392053604,0.637070894241333,0.1438627392053604,0.637070894241333,True
-736170.799515,11,3,-736170.8498569999,146.96649997495115,1.1692259893087855,0.14434462785720825,0.6372900009155273,0.14434462785720825,0.6372900009155273,True
-736170.767424,12,3,-736170.8498569999,146.96649997495115,1.1692259893087855,0.14482200145721436,0.6371549367904663,0.14482200145721436,0.6371549367904663,True
-736170.7311659999,13,3,-736170.8498569999,146.96649997495115,1.1692259893087855,0.1449049860239029,0.636957585811615,0.1449049860239029,0.636957585811615,True
-736170.699404,14,3,-736170.8498569999,146.96649997495115,1.1692259893087855,0.1446744203567505,0.6372159719467163,0.1446744203567505,0.6372159719467163,True
-736170.599484,17,4,-736170.5850845,100.29349999967963,1.3305844466723855,-0.0005373547901399434,0.7767019271850586,-0.0005373547901399434,0.7767019271850586,False
-736170.5674879999,18,4,-736170.5850845,100.29349999967963,1.3305844466723855,-0.0012016883119940758,0.7772550582885742,-0.0012016883119940758,0.7772550582885742,False
-736170.531387,19,4,-736170.5850845,100.29349999967963,1.3305844466723855,-0.0016395861748605967,0.7777732014656067,-0.0016395861748605967,0.7777732014656067,False
-736170.499465,20,4,-736170.5850845,100.29349999967963,1.3305844466723855,-0.001946275238879025,0.7788092494010925,-0.001946275238879025,0.7788092494010925,False
-736170.4315289999,22,5,-736170.4357980001,105.78800004441291,1.4645591001559337,0.12367869913578033,0.29821261763572693,0.12367869913578033,0.29821261763572693,True
-736170.3994349999,23,5,-736170.4357980001,105.78800004441291,1.4645591001559337,0.12343359738588333,0.2966966927051544,0.12343359738588333,0.2966966927051544,True
-736170.3633989999,24,5,-736170.4357980001,105.78800004441291,1.4645591001559337,0.12339033931493759,0.29550644755363464,0.12339033931493759,0.29550644755363464,True
-736170.3311579999,25,5,-736170.4357980001,105.78800004441291,1.4645591001559337,0.12371880561113358,0.29414933919906616,0.12371880561113358,0.29414933919906616,True
-736170.1313819999,31,6,-736170.1211715001,104.16350001469254,1.016115728980778,0.8714235424995422,0.8067766427993774,0.8714235424995422,0.8067766427993774,True
-736170.095366,32,6,-736170.1211715001,104.16350001469254,1.016115728980778,0.8709692358970642,0.8071088790893555,0.8709692358970642,0.8071088790893555,True
-736170.0635889999,33,6,-736170.1211715001,104.16350001469254,1.016115728980778,0.8710119724273682,0.8075278401374817,0.8710119724273682,0.8075278401374817,True
-736170.0274339999,34,6,-736170.1211715001,104.16350001469254,1.016115728980778,0.8714099526405334,0.8078752160072327,0.8714099526405334,0.8078752160072327,True
