type,participant,trial_index,filename,original_emotion,n_fixations,sim,cc,empirical_path,deepgaze_path,sim_rank,cc_rank,similarity_score
generalized_image,,16,640_orig_739.jpg,Neutral,,0.5965401057833841,0.5907329542707899,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\640_orig_739.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\16_640_orig_739_deepgaze_density.npy,0.6333333333333333,0.5166666666666667,0.575
generalized_image,,17,1123_orig_1359.jpg,Positivo,,0.6176113340789534,0.5571881329942594,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\1123_orig_1359.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\17_1123_orig_1359_deepgaze_density.npy,0.7166666666666667,0.48333333333333334,0.6
generalized_image,,18,1292_orig_1629.jpg,Negativo,,0.5243982627531669,0.6474606549094889,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\1292_orig_1629.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\18_1292_orig_1629_deepgaze_density.npy,0.2833333333333333,0.7,0.49166666666666664
generalized_image,,19,722_orig_821.jpg,Neutral,,0.5795142064448473,0.5548959758129575,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\722_orig_821.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\19_722_orig_821_deepgaze_density.npy,0.55,0.4666666666666667,0.5083333333333333
generalized_image,,20,1134_orig_1370.jpg,Positivo,,0.6897502162263641,0.8117770889685577,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\1134_orig_1370.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\20_1134_orig_1370_deepgaze_density.npy,0.9833333333333333,0.9666666666666667,0.975
generalized_image,,21,324_orig_423.jpg,Negativo,,0.5185092244280514,0.468650422625847,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\324_orig_423.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\21_324_orig_423_deepgaze_density.npy,0.21666666666666667,0.25,0.23333333333333334
generalized_image,,22,33_orig_32.jpg,Positivo,,0.5234959078397158,0.3893598889036673,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\33_orig_32.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\22_33_orig_32_deepgaze_density.npy,0.26666666666666666,0.11666666666666667,0.19166666666666665
generalized_image,,23,873_orig_972.jpg,Neutral,,0.581088706059387,0.4582631959757105,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\873_orig_972.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\23_873_orig_972_deepgaze_density.npy,0.5666666666666667,0.2,0.3833333333333333
generalized_image,,24,1322_orig_1659.jpg,Negativo,,0.4352769065139501,0.38656098124984756,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\1322_orig_1659.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\24_1322_orig_1659_deepgaze_density.npy,0.016666666666666666,0.06666666666666667,0.041666666666666664
generalized_image,,25,130_orig_129.jpg,Neutral,,0.5669484183461324,0.5886463153289218,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\130_orig_129.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\25_130_orig_129_deepgaze_density.npy,0.43333333333333335,0.5,0.4666666666666667
generalized_image,,26,184_orig_183.jpg,Negativo,,0.45259987665975543,0.26849186339916925,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\184_orig_183.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\26_184_orig_183_deepgaze_density.npy,0.05,0.03333333333333333,0.04166666666666667
generalized_image,,27,105_orig_104.jpg,Positivo,,0.5899282844600496,0.46353237068545367,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\105_orig_104.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\27_105_orig_104_deepgaze_density.npy,0.6,0.21666666666666667,0.4083333333333333
generalized_image,,28,262_orig_261.jpg,Neutral,,0.6193764943365448,0.48907374165476303,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\262_orig_261.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\28_262_orig_261_deepgaze_density.npy,0.7333333333333333,0.31666666666666665,0.5249999999999999
generalized_image,,29,198_orig_197.jpg,Negativo,,0.6478680403835102,0.8032353798280385,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\198_orig_197.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\29_198_orig_197_deepgaze_density.npy,0.8833333333333333,0.9166666666666666,0.8999999999999999
generalized_image,,30,746_orig_845.jpg,Neutral,,0.549656392558747,0.47788509299569415,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\746_orig_845.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\30_746_orig_845_deepgaze_density.npy,0.4,0.26666666666666666,0.33333333333333337
generalized_image,,31,82_orig_81.jpg,Positivo,,0.6509289262213054,0.8081573991036312,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\82_orig_81.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\31_82_orig_81_deepgaze_density.npy,0.9,0.9333333333333333,0.9166666666666667
generalized_image,,32,292_orig_291.jpg,Negativo,,0.629058860099643,0.7524618149303055,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\292_orig_291.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\32_292_orig_291_deepgaze_density.npy,0.8166666666666667,0.9,0.8583333333333334
generalized_image,,33,916_orig_1094.jpg,Negativo,,0.49704608964713326,0.49338052818001726,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\916_orig_1094.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\33_916_orig_1094_deepgaze_density.npy,0.15,0.35,0.25
generalized_image,,34,251_orig_250.jpg,Negativo,,0.5279303472435397,0.6237005725945596,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\251_orig_250.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\34_251_orig_250_deepgaze_density.npy,0.3,0.6166666666666667,0.45833333333333337
generalized_image,,35,573_orig_672.jpg,Neutral,,0.6235470448999676,0.8084401292821887,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\573_orig_672.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\35_573_orig_672_deepgaze_density.npy,0.8,0.95,0.875
generalized_image,,36,58_orig_57.jpg,Positivo,,0.5330264507676792,0.5393030468473733,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\58_orig_57.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\36_58_orig_57_deepgaze_density.npy,0.3333333333333333,0.43333333333333335,0.3833333333333333
generalized_image,,37,760_orig_859.jpg,Negativo,,0.4584237075281701,0.39513804305923694,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\760_orig_859.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\37_760_orig_859_deepgaze_density.npy,0.06666666666666667,0.13333333333333333,0.1
generalized_image,,38,246_orig_245.jpg,Neutral,,0.5466339768665325,0.6737111524876007,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\246_orig_245.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\38_246_orig_245_deepgaze_density.npy,0.36666666666666664,0.7833333333333333,0.575
generalized_image,,39,432_orig_531.jpg,Negativo,,0.5794502455108053,0.5940101301296979,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\432_orig_531.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\39_432_orig_531_deepgaze_density.npy,0.5166666666666667,0.5666666666666667,0.5416666666666667
generalized_image,,40,779_orig_878.jpg,Neutral,,0.6112700129549737,0.6057540161950706,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\779_orig_878.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\40_779_orig_878_deepgaze_density.npy,0.6666666666666666,0.5833333333333334,0.625
generalized_image,,41,5_orig_4.jpg,Positivo,,0.5204152464123727,0.6449578670644287,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\5_orig_4.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\41_5_orig_4_deepgaze_density.npy,0.23333333333333334,0.6833333333333333,0.45833333333333337
generalized_image,,42,420_orig_519.jpg,Neutral,,0.6233482422879109,0.6877348700816903,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\420_orig_519.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\42_420_orig_519_deepgaze_density.npy,0.7833333333333333,0.8,0.7916666666666667
generalized_image,,43,850_orig_949.jpg,Neutral,,0.5961292735335667,0.6266109556148017,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\850_orig_949.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\43_850_orig_949_deepgaze_density.npy,0.6166666666666667,0.6333333333333333,0.625
generalized_image,,44,1120_orig_1356.jpg,Positivo,,0.6021978303066421,0.7118339518015677,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\1120_orig_1356.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\44_1120_orig_1356_deepgaze_density.npy,0.65,0.8333333333333334,0.7416666666666667
generalized_image,,45,264_orig_263.jpg,Negativo,,0.49727663318432813,0.4516490596624246,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\264_orig_263.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\45_264_orig_263_deepgaze_density.npy,0.16666666666666666,0.18333333333333332,0.175
generalized_image,,46,87_orig_86.jpg,Negativo,,0.6391532378111486,0.8154726504910992,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\87_orig_86.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\46_87_orig_86_deepgaze_density.npy,0.8666666666666667,0.9833333333333333,0.925
generalized_image,,47,1155_orig_1391.jpg,Positivo,,0.5682111995396626,0.42460534261927785,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\1155_orig_1391.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\47_1155_orig_1391_deepgaze_density.npy,0.45,0.16666666666666666,0.30833333333333335
generalized_image,,48,704_orig_803.jpg,Negativo,,0.6606674031827551,0.718963620376343,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\704_orig_803.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\48_704_orig_803_deepgaze_density.npy,0.9333333333333333,0.85,0.8916666666666666
generalized_image,,49,726_orig_825.jpg,Neutral,,0.5898358920698875,0.5042079035147203,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\726_orig_825.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\49_726_orig_825_deepgaze_density.npy,0.5833333333333334,0.36666666666666664,0.475
generalized_image,,50,250_orig_249.jpg,Neutral,,0.6158337461998392,0.6713199682944322,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\250_orig_249.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\50_250_orig_249_deepgaze_density.npy,0.7,0.7666666666666667,0.7333333333333334
generalized_image,,51,153_orig_152.jpg,Positivo,,0.5354097917684643,0.6636646431226507,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\153_orig_152.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\51_153_orig_152_deepgaze_density.npy,0.35,0.7166666666666667,0.5333333333333333
generalized_image,,52,831_orig_930.jpg,Neutral,,0.6723177443477653,0.667920563661586,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\831_orig_930.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\52_831_orig_930_deepgaze_density.npy,0.9666666666666667,0.7333333333333333,0.85
generalized_image,,53,26_orig_25.jpg,Positivo,,0.5148216156534094,0.6233243463378401,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\26_orig_25.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\53_26_orig_25_deepgaze_density.npy,0.2,0.6,0.4
generalized_image,,54,71_orig_70.jpg,Positivo,,0.5795021851528879,0.5304037278809146,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\71_orig_70.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\54_71_orig_70_deepgaze_density.npy,0.5333333333333333,0.4,0.4666666666666667
generalized_image,,55,76_orig_75.jpg,Positivo,,0.8017248063523488,0.9399984483344513,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\76_orig_75.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\55_76_orig_75_deepgaze_density.npy,1.0,1.0,1.0
generalized_image,,56,78_orig_77.jpg,Positivo,,0.6372774239743576,0.637729098618505,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\78_orig_77.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\56_78_orig_77_deepgaze_density.npy,0.85,0.6666666666666666,0.7583333333333333
generalized_image,,57,423_orig_522.jpg,Neutral,,0.6216315216934782,0.7482295849930634,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\423_orig_522.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\57_423_orig_522_deepgaze_density.npy,0.7666666666666667,0.8833333333333333,0.825
generalized_image,,58,10_orig_9.jpg,Positivo,,0.6369833902886365,0.7285706883340963,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\10_orig_9.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\58_10_orig_9_deepgaze_density.npy,0.8333333333333334,0.8666666666666667,0.8500000000000001
generalized_image,,59,205_orig_204.jpg,Positivo,,0.5729475774598604,0.5919628254886452,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\205_orig_204.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\59_205_orig_204_deepgaze_density.npy,0.4666666666666667,0.5333333333333333,0.5
generalized_image,,60,1054_orig_1290.jpg,Neutral,,0.4885251380146744,0.3866964320198031,C:\Users\Martin\Desktop\memoria\analisis_2\image_heatmaps\raw\1054_orig_1290.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\60_1054_orig_1290_deepgaze_density.npy,0.13333333333333333,0.08333333333333333,0.10833333333333334
participant_image,U1,1,906_orig_1037.jpg,Negativo,51.0,0.2628014659348553,0.23102100898340122,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.7628805620608899,0.7511709601873536,0.7570257611241218
participant_image,U12,1,906_orig_1037.jpg,Negativo,47.0,0.2818197403207244,0.20938662049559578,C:\Users\Martin\Desktop\memoria\results\U12\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.8056206088992974,0.718384074941452,0.7620023419203747
participant_image,U13,1,906_orig_1037.jpg,Negativo,28.0,0.23148794835248185,0.16468072494918504,C:\Users\Martin\Desktop\memoria\results\U13\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.6721311475409836,0.6264637002341921,0.6492974238875878
participant_image,U14,1,906_orig_1037.jpg,Negativo,42.0,0.1185041327343298,0.11061251838451047,C:\Users\Martin\Desktop\memoria\results\U14\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.2107728337236534,0.4964871194379391,0.35362997658079626
participant_image,U15,1,906_orig_1037.jpg,Negativo,53.0,0.4423882445303679,0.4562836477888344,C:\Users\Martin\Desktop\memoria\results\U15\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.9765807962529274,0.9443793911007026,0.960480093676815
participant_image,U17,1,906_orig_1037.jpg,Negativo,52.0,0.21706979133512894,0.10625281834332453,C:\Users\Martin\Desktop\memoria\results\U17\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.6147540983606558,0.4847775175644028,0.5497658079625293
participant_image,U18,1,906_orig_1037.jpg,Negativo,37.0,0.3567154216225076,0.35160484480272225,C:\Users\Martin\Desktop\memoria\results\U18\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.9250585480093677,0.8899297423887588,0.9074941451990632
participant_image,U19,1,906_orig_1037.jpg,Negativo,44.0,0.2976999232255618,0.3164319837620548,C:\Users\Martin\Desktop\memoria\results\U19\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.8466042154566745,0.867096018735363,0.8568501170960188
participant_image,U2,1,906_orig_1037.jpg,Negativo,47.0,0.19700530936221497,0.18093659627465508,C:\Users\Martin\Desktop\memoria\results\U2\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.5357142857142857,0.6668618266978923,0.6012880562060889
participant_image,U23,1,906_orig_1037.jpg,Negativo,41.0,0.22421320181760485,0.2232752824955788,C:\Users\Martin\Desktop\memoria\results\U23\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.6451990632318502,0.7388758782201406,0.6920374707259953
participant_image,U24,1,906_orig_1037.jpg,Negativo,57.0,0.2274129657742365,0.16615962063449177,C:\Users\Martin\Desktop\memoria\results\U24\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.6569086651053864,0.632903981264637,0.6449063231850116
participant_image,U25,1,906_orig_1037.jpg,Negativo,35.0,0.21017011067226282,0.14854482385234774,C:\Users\Martin\Desktop\memoria\results\U25\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.5878220140515222,0.5913348946135831,0.5895784543325526
participant_image,U26,1,906_orig_1037.jpg,Negativo,50.0,0.28423645979352097,0.2644051752271848,C:\Users\Martin\Desktop\memoria\results\U26\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.8155737704918032,0.8026932084309133,0.8091334894613582
participant_image,U27,1,906_orig_1037.jpg,Negativo,42.0,0.24789955902835048,0.3140735631368242,C:\Users\Martin\Desktop\memoria\results\U27\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.7224824355971897,0.8629976580796253,0.7927400468384075
participant_image,U28,1,906_orig_1037.jpg,Negativo,45.0,0.08439595461181829,0.043830053018240014,C:\Users\Martin\Desktop\memoria\results\U28\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.09894613583138173,0.3091334894613583,0.20403981264637003
participant_image,U30,1,906_orig_1037.jpg,Negativo,43.0,0.3066043013922223,0.24251907190152175,C:\Users\Martin\Desktop\memoria\results\U30\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.867096018735363,0.7734192037470726,0.8202576112412179
participant_image,U31,1,906_orig_1037.jpg,Negativo,44.0,0.29586419755085436,0.33620443556189195,C:\Users\Martin\Desktop\memoria\results\U31\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.8413348946135831,0.8817330210772834,0.8615339578454333
participant_image,U32,1,906_orig_1037.jpg,Negativo,42.0,0.059948741860469695,-0.02155015708069924,C:\Users\Martin\Desktop\memoria\results\U32\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.05152224824355972,0.10480093676814989,0.0781615925058548
participant_image,U34,1,906_orig_1037.jpg,Negativo,45.0,0.27720988525484724,0.272442484330252,C:\Users\Martin\Desktop\memoria\results\U34\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.7985948477751756,0.819672131147541,0.8091334894613583
participant_image,U35,1,906_orig_1037.jpg,Negativo,48.0,0.06529359988253897,-0.009137975677188236,C:\Users\Martin\Desktop\memoria\results\U35\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.059718969555035126,0.1451990632318501,0.10245901639344263
participant_image,U36,1,906_orig_1037.jpg,Negativo,32.0,0.17695726856173705,0.1745473214010932,C:\Users\Martin\Desktop\memoria\results\U36\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.4455503512880562,0.6528103044496487,0.5491803278688525
participant_image,U37,1,906_orig_1037.jpg,Negativo,45.0,0.36953785524932015,0.35412210704983116,C:\Users\Martin\Desktop\memoria\results\U37\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.9373536299765808,0.8911007025761124,0.9142271662763466
participant_image,U38,1,906_orig_1037.jpg,Negativo,46.0,0.09148616745251903,0.0022900741652438637,C:\Users\Martin\Desktop\memoria\results\U38\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.117096018735363,0.17857142857142858,0.14783372365339578
participant_image,U4,1,906_orig_1037.jpg,Negativo,43.0,0.29605402439686723,0.28203140536850685,C:\Users\Martin\Desktop\memoria\results\U4\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.8430913348946136,0.832552693208431,0.8378220140515222
