world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
602346.424825,0,0,602346.340615,218.1235000025481,0.9848919390601742,0.7456815838813782,0.15753492712974548,0.7456815838813782,0.15753492712974548,True
602346.4685040001,1,0,602346.340615,218.1235000025481,0.9848919390601742,0.7457398772239685,0.15645690262317657,0.7457398772239685,0.15645690262317657,True
602346.4946730001,2,0,602346.340615,218.1235000025481,0.9848919390601742,0.7457062005996704,0.1580028384923935,0.7457062005996704,0.1580028384923935,True
602346.5274090001,3,0,602346.340615,218.1235000025481,0.9848919390601742,0.7456322908401489,0.1609037220478058,0.7456322908401489,0.1609037220478058,True
602346.5595270001,4,0,602346.340615,218.1235000025481,0.9848919390601742,0.7452765107154846,0.16397428512573242,0.7452765107154846,0.16397428512573242,True
602346.5595270001,4,1,602346.5646865,192.58749997243285,0.6175647805624906,0.7391547560691833,0.16980911791324615,0.7391547560691833,0.16980911791324615,True
602346.591478,5,1,602346.5646865,192.58749997243285,0.6175647805624906,0.7391728162765503,0.17165233194828033,0.7391728162765503,0.17165233194828033,True
602346.627375,6,1,602346.5646865,192.58749997243285,0.6175647805624906,0.7389240264892578,0.17364175617694855,0.7389240264892578,0.17364175617694855,True
602346.6593200001,7,1,602346.5646865,192.58749997243285,0.6175647805624906,0.7384639978408813,0.17511484026908875,0.7384639978408813,0.17511484026908875,True
602346.6913030001,8,1,602346.5646865,192.58749997243285,0.6175647805624906,0.7379851937294006,0.17694191634655,0.7379851937294006,0.17694191634655,True
602346.7278760001,9,1,602346.5646865,192.58749997243285,0.6175647805624906,0.7379372119903564,0.17764891684055328,0.7379372119903564,0.17764891684055328,True
602346.7594600001,10,1,602346.5646865,192.58749997243285,0.6175647805624906,0.7390280961990356,0.17814183235168457,0.7390280961990356,0.17814183235168457,True
602346.8273120001,12,2,602346.812811,219.91500002332032,1.3310106694492503,0.3680244982242584,0.42431867122650146,0.3680244982242584,0.42431867122650146,True
602346.8593870001,13,2,602346.812811,219.91500002332032,1.3310106694492503,0.3678467571735382,0.42655521631240845,0.3678467571735382,0.42655521631240845,True
602346.895402,14,2,602346.812811,219.91500002332032,1.3310106694492503,0.3674718737602234,0.42862290143966675,0.3674718737602234,0.42862290143966675,True
602346.9274500001,15,2,602346.812811,219.91500002332032,1.3310106694492503,0.3675590753555298,0.430104523897171,0.3675590753555298,0.430104523897171,True
602346.963389,16,2,602346.812811,219.91500002332032,1.3310106694492503,0.3678710460662842,0.43064042925834656,0.3678710460662842,0.43064042925834656,True
602346.995325,17,2,602346.812811,219.91500002332032,1.3310106694492503,0.36802247166633606,0.4309459626674652,0.36802247166633606,0.4309459626674652,True
602347.027215,18,2,602346.812811,219.91500002332032,1.3310106694492503,0.3687501549720764,0.4313119053840637,0.3687501549720764,0.4313119053840637,True
602347.027215,18,3,602347.0367335,219.91099999286234,0.6961244456140947,0.3618699014186859,0.4253900349140167,0.3618699014186859,0.4253900349140167,True
