type,participant,trial_index,filename,original_emotion,n_fixations,sim,cc,empirical_path,deepgaze_path,sim_rank,cc_rank,similarity_score
generalized_image,,36,58_orig_57.jpg,Positivo,,0.5390848282313037,0.5376707839433548,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\58_orig_57.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\36_58_orig_57_deepgaze_density.npy,0.3,0.45,0.375
generalized_image,,37,760_orig_859.jpg,Negativo,,0.4688053689540786,0.41714258510074076,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\760_orig_859.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\37_760_orig_859_deepgaze_density.npy,0.06666666666666667,0.13333333333333333,0.1
generalized_image,,38,246_orig_245.jpg,Neutral,,0.5560208961050288,0.7033147703258867,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\246_orig_245.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\38_246_orig_245_deepgaze_density.npy,0.38333333333333336,0.8,0.5916666666666667
generalized_image,,39,432_orig_531.jpg,Negativo,,0.6015066678579157,0.621781375927505,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\432_orig_531.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\39_432_orig_531_deepgaze_density.npy,0.6166666666666667,0.5833333333333334,0.6000000000000001
generalized_image,,40,779_orig_878.jpg,Neutral,,0.6041181151760059,0.5972685525232727,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\779_orig_878.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\40_779_orig_878_deepgaze_density.npy,0.6333333333333333,0.5333333333333333,0.5833333333333333
generalized_image,,41,5_orig_4.jpg,Positivo,,0.5252410409444543,0.6563539632723143,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\5_orig_4.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\41_5_orig_4_deepgaze_density.npy,0.23333333333333334,0.6666666666666666,0.44999999999999996
generalized_image,,42,420_orig_519.jpg,Neutral,,0.6173012973069493,0.6714577197967421,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\420_orig_519.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\42_420_orig_519_deepgaze_density.npy,0.7166666666666667,0.7333333333333333,0.725
generalized_image,,43,850_orig_949.jpg,Neutral,,0.6156386921892866,0.6525018190340083,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\850_orig_949.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\43_850_orig_949_deepgaze_density.npy,0.7,0.65,0.675
generalized_image,,44,1120_orig_1356.jpg,Positivo,,0.5971283762449142,0.6912774889297112,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\1120_orig_1356.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\44_1120_orig_1356_deepgaze_density.npy,0.5833333333333334,0.7833333333333333,0.6833333333333333
generalized_image,,45,264_orig_263.jpg,Negativo,,0.520118835620191,0.49895437304583024,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\264_orig_263.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\45_264_orig_263_deepgaze_density.npy,0.2,0.25,0.225
generalized_image,,46,87_orig_86.jpg,Negativo,,0.6325421493157516,0.8132355728468847,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\87_orig_86.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\46_87_orig_86_deepgaze_density.npy,0.7833333333333333,0.9333333333333333,0.8583333333333334
